session,seconds,value,source_file
NoSoundCue,24346.446975999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24346.446975999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24346.448,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24347.464,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24355.361983999999,Target zone available (X Y : 874 646 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24355.364000000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24355.364991999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24360.381984,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24360.383999999998,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24360.383999999998,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24360.384991999999,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24360.400991999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24360.402976000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24360.407999999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24360.407999999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24360.414976,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24361.424992,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24368.638975999998,Target zone available (X Y : 884 809 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24386.668000000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24386.668991999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24390.786975999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24390.788,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24390.788992000002,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24391.050432,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24391.050975999999,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24391.072,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24391.072992000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24391.078495999998,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24391.078495999998,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24391.078976000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24392.084992,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24397.366976000001,Target zone available (X Y : 843 426 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24400.764992,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24400.765984000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24405.769983999999,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24405.770976,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24405.770976,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24405.772000000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24405.790976,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24405.792000000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24405.796992,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24405.796992,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24405.797984000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24406.809984,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24412.038976,Target zone available (X Y : 807 417 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24412.065984000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24412.066975999998,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24417.077504000001,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24417.078976000001,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24417.078976000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24417.080000000002,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24417.096991999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24417.097984,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24417.103488000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24417.103488000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24417.103999999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24418.118976000002,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24423.293984,Target zone available (X Y : 561 381 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24423.314976000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24423.315999999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.668991999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.669984,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.669984,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.930976,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.932000000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.946975999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.948,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.953984,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.953984,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24425.954976000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24426.964992000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24434.694975999999,Target zone available (X Y : 798 520 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24436.464992000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24436.465983999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.014975999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.016,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.016992000001,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.272991999998,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.274976000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.292000000001,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.293984,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.299488000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.299488000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24440.299999999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24441.317984000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24446.516,Target zone available (X Y : 789 653 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24450.765984000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24450.766975999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.004991999998,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.005983999999,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.006976000001,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.258976000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.259999999998,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.276000000002,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.277984,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.283488000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.283488000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24453.284,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24454.293984,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24461.506976000001,Target zone available (X Y : 904 480 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24464.867999999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24464.868992,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.168991999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.170976000001,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.170976000001,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.423999999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.424992,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.442975999998,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.444992000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.449983999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.449983999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24469.450976,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24470.464,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24477.835999999999,Target zone available (X Y : 815 550 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24477.864991999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24477.865984,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24480.837984000002,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24480.84,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24480.84,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24481.094976,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24481.096000000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24481.116000000002,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24481.121984000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24481.129504,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24481.129504,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24481.129983999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24482.148000000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24489.508000000002,Target zone available (X Y : 820 562 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24489.514975999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24489.516,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.458976000002,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.459999999999,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.460992,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.718976,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.721984,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.738976000001,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.740000000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.744992,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.744992,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24492.746975999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24493.749983999998,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24500.341983999999,Target zone available (X Y : 660 765 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24503.116000000002,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24503.116991999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.468991999998,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.469983999999,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.470976000001,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.736000000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.736991999998,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.753983999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.754976,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.764992,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.764992,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24507.765984000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24508.781984000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24516.050975999999,Target zone available (X Y : 980 458 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24519.616000000002,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24519.616991999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.448,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.448992000001,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.449983999999,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.701983999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.702976,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.726976000002,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.727999999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.733504,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.733504,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24522.734976,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24523.750975999999,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24531.492992,Target zone available (X Y : 689 597 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24532.864991999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24532.865984,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.301503999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.302496,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.302975999999,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.557983999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.558976,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.580000000002,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.581984,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.586975999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.586975999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24535.588992000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24536.603999999999,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24543.841983999999,Target zone available (X Y : 918 603 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24545.014975999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24545.016,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.100480000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.101984000001,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.101984000001,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.358976,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.361983999999,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.377983999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.378976,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.384991999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.384991999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24548.385984,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24549.398976,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24557.356992000001,Target zone available (X Y : 908 324 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24557.364000000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24557.364991999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24562.378976,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24562.380000000001,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24562.380000000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24562.381984,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24562.397983999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24562.398976,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24562.404480000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24562.404480000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24562.404992,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24563.412,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24569.978975999999,Target zone available (X Y : 807 677 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24578.065984000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24578.066975999998,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24583.085984000001,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24583.086975999999,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24583.086975999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24583.088992000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24583.104992,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24583.105984000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24583.110976,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24583.110976,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24583.112991999998,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24584.116000000002,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24592.024000000001,Target zone available (X Y : 750 576 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24592.065984000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24592.066975999998,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.072,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.072992000001,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.073983999999,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.325983999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.326976,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.341983999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.344000000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.349504000002,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.349504000002,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24594.349984,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24595.380000000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24601.403999999999,Target zone available (X Y : 809 508 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24602.516,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24602.516992000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.690495999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.691999999999,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.691999999999,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.951263999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.952991999999,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.972991999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.974976000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.979488000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.979488000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24606.98,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24607.990976000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24613.276991999999,Target zone available (X Y : 827 615 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24614.364000000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24614.364991999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24617.792991999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24617.794495999999,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24617.795999999998,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24618.060991999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24618.061984,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24618.077984,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24618.080000000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24618.083999999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24618.084480000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24618.092992000002,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24619.108,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24625.682976,Target zone available (X Y : 811 550 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24628.364991999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24628.365984,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24630.508991999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24630.510976000001,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24630.511999999999,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24630.778976000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24630.779999999999,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
