trial_index,start_time,end_time,TTP,ChosenPort,CorrectPort,outcome,LED,angle_offset,target_zone_size,mouseID,training/testing,day,session,dataset,session_dict,filter_profile
103,23601.720992,23611.054496,1.8915200000010373,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
104,23612.054496,23644.738976,5.026976000001014,-1,17,Miss,OFF,,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
105,23645.738976,23656.269984,3.3590079999994487,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
106,23657.269984,23670.044,5.032000000002881,-1,17,Miss,OFF,,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
107,23671.044,23680.293984,2.432991999998194,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
108,23681.293984,23693.094976,1.9849920000015118,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
109,23694.094976,23702.658976,2.648991999998543,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
110,23703.658976,23716.476992,2.367999999998574,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
111,23717.476992,23727.772992,2.6100159999987227,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
112,23728.772992,23742.888,3.3270080000002054,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
113,23743.888,23753.249984,3.183999999997468,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
114,23754.249984,23767.88848,2.5264960000022256,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
115,23768.88848,23783.732,1.5200000000004366,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
116,23784.732,23797.276992,4.464991999997437,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
117,23798.276992,23825.744,2.2810239999998885,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
118,23826.744,23863.268992,1.907999999999447,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
119,23864.268992,23876.26,2.749023999997007,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
120,23877.26,23886.500992,2.190016000000469,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
121,23887.500992,23896.016992,1.8070079999997688,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
122,23897.016992,23913.844992,1.6849919999986014,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
123,23914.844992,23931.032,2.272000000000844,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
124,23932.032,23957.124,2.811999999998079,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
125,23958.124,23967.669984,2.308000000000902,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
126,23968.669984,23978.464,2.303007999998954,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
127,23979.464,23988.474976,2.8149760000014794,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
128,23989.474976,23998.100992,2.2399999999979627,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
129,23999.100992,24022.308992,4.7479999999995925,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
130,24023.308992,24037.92,3.211007999998401,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
131,24038.92,24051.361984,4.252991999997903,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
70,1401.991968,1410.768128,2.5391359999998713,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
71,1411.768128,1421.242912,3.0619199999998727,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
72,1422.242912,1430.237632,1.7556480000000647,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
73,1431.237632,1444.081888,2.2528959999999643,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
74,1445.081888,1457.736416,2.3074239999998554,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
75,1458.736416,1472.952768,4.574784000000136,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
76,1473.952768,1502.350496,5.02150400000005,-1,0,Miss,OFF,,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
77,1503.350496,1559.488992,5.008992000000035,-1,0,Miss,OFF,,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
78,1560.488992,1573.070432,1.840447999999924,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
79,1574.070432,1622.423424,2.343424000000141,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
80,1623.423424,1647.10064,3.1226560000000063,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
81,1648.10064,1667.699616,1.9206400000000485,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
82,1668.699616,1686.728416,1.6994239999999081,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
83,1687.728416,1698.080416,2.099423999999999,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
84,1699.080416,1752.167424,3.38742400000001,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
85,1753.167424,1769.325664,3.2956799999999475,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
86,1770.325664,1794.957504,5.028511999999864,-1,0,Miss,OFF,,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
87,1795.957504,1813.170944,1.989951999999903,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
88,1814.170944,1979.105408,4.224415999999792,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
89,1980.105408,2017.779104,2.3981119999998555,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
90,2018.779104,2045.945248,4.81526400000007,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
91,2046.945248,2070.8072,2.476224000000002,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
92,2071.8072,2083.880704,2.6987200000003213,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
93,2084.880704,2126.011072,2.4300799999996343,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
94,2127.011072,2142.300288,3.6192959999998493,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
95,2143.300288,2153.57728,2.4463040000000547,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
96,2154.57728,2172.832928,2.101951999999983,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
97,2173.832928,2182.259072,1.9780799999998635,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
98,2183.259072,2195.037024,3.2570240000000013,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
99,2196.037024,2205.509856,1.8288640000000669,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
100,2206.509856,2217.789952,3.757951999999932,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
101,2218.789952,2295.546208,2.5652160000004187,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
102,2296.546208,2319.55168,2.4216959999998835,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
103,2320.55168,2339.542144,2.2621439999998074,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
104,2340.542144,2351.58064,2.798655999999937,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
105,2352.58064,2361.580992,2.400000000000091,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
106,2362.580992,2372.115328,2.233343999999761,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
107,2373.115328,2414.157504,5.022527999999966,-1,0,Miss,OFF,,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
108,2415.157504,2424.977376,1.4463999999998123,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
109,2425.977376,2450.218528,3.9875520000000506,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_40
