trial_index,start_time,end_time,TTP,ChosenPort,CorrectPort,outcome,LED,angle_offset,target_zone_size,mouseID,training/testing,day,session,dataset,session_dict,filter_profile
69,22444.958976,22471.26,5.023008000000118,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
70,22472.26,22482.868,2.330015999999887,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
71,22483.868,22494.364992,4.478015999997297,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
72,22495.364992,22514.41248,5.025503999997454,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
73,22515.41248,22528.222976,4.985984000002645,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
44,13437.430976,13460.107488,2.554495999998835,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
45,13461.107488,13474.676992,2.1300160000009782,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
46,13475.676992,13494.158976,5.010976000001392,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
47,13495.158976,13511.921984,2.5739840000005643,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
48,13512.921984,13530.822976,3.4239999999990687,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
49,13531.822976,13583.084992,3.9380160000000615,17,16,Failure,OFF,20.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
50,13584.084992,13639.909504,5.012511999999333,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
51,13640.909504,13652.962976,5.014976000000388,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
52,13653.962976,13661.666976,1.6189759999997477,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
53,13662.666976,13689.16,5.013023999999859,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
54,13690.16,13700.758496,5.011520000000019,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
55,13701.758496,13713.661984,4.213983999999982,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
56,13714.661984,13790.074496,4.028511999998955,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
57,13791.074496,13820.685984,3.7379839999994147,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
58,13821.685984,13837.546496,2.8005120000016177,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
59,13838.546496,13893.559488,5.0135040000004665,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
60,13894.559488,13932.811488,5.015487999999095,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
61,13933.811488,13945.457984,5.012000000000626,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
62,13946.457984,13960.177984,2.3299839999999676,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
63,13961.177984,13990.418976,3.02099200000157,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
64,13991.418976,14007.484,3.738016000001153,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
65,14008.484,14019.493984,2.7960000000002765,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
66,14020.493984,14158.024992,2.6289919999999256,17,16,Failure,OFF,20.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
67,14159.024992,14243.26,5.013023999999859,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
68,14244.26,14304.160992,5.011999999998807,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_25
107,23671.044,23680.293984,2.432991999998194,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
108,23681.293984,23693.094976,1.9849920000015118,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
109,23694.094976,23702.658976,2.648991999998543,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
110,23703.658976,23716.476992,2.367999999998574,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
111,23717.476992,23727.772992,2.6100159999987227,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
112,23728.772992,23742.888,3.3270080000002054,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
113,23743.888,23753.249984,3.183999999997468,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
114,23754.249984,23767.88848,2.5264960000022256,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
115,23768.88848,23783.732,1.5200000000004366,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
116,23784.732,23797.276992,4.464991999997437,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
117,23798.276992,23825.744,2.2810239999998885,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
118,23826.744,23863.268992,1.907999999999447,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
119,23864.268992,23876.26,2.749023999997007,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
120,23877.26,23886.500992,2.190016000000469,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
121,23887.500992,23896.016992,1.8070079999997688,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
122,23897.016992,23913.844992,1.6849919999986014,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
123,23914.844992,23931.032,2.272000000000844,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
124,23932.032,23957.124,2.811999999998079,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
125,23958.124,23967.669984,2.308000000000902,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
126,23968.669984,23978.464,2.303007999998954,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
127,23979.464,23988.474976,2.8149760000014794,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
128,23989.474976,23998.100992,2.2399999999979627,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
129,23999.100992,24022.308992,4.7479999999995925,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
130,24023.308992,24037.92,3.211007999998401,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
131,24038.92,24051.361984,4.252991999997903,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_25
85,1753.167424,1769.325664,3.2956799999999475,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
86,1770.325664,1794.957504,5.028511999999864,-1,0,Miss,OFF,,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
87,1795.957504,1813.170944,1.989951999999903,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
88,1814.170944,1979.105408,4.224415999999792,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
89,1980.105408,2017.779104,2.3981119999998555,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
90,2018.779104,2045.945248,4.81526400000007,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
91,2046.945248,2070.8072,2.476224000000002,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
92,2071.8072,2083.880704,2.6987200000003213,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
93,2084.880704,2126.011072,2.4300799999996343,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
94,2127.011072,2142.300288,3.6192959999998493,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
95,2143.300288,2153.57728,2.4463040000000547,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
96,2154.57728,2172.832928,2.101951999999983,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
97,2173.832928,2182.259072,1.9780799999998635,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
98,2183.259072,2195.037024,3.2570240000000013,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
99,2196.037024,2205.509856,1.8288640000000669,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
100,2206.509856,2217.789952,3.757951999999932,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
101,2218.789952,2295.546208,2.5652160000004187,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
102,2296.546208,2319.55168,2.4216959999998835,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
103,2320.55168,2339.542144,2.2621439999998074,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
104,2340.542144,2351.58064,2.798655999999937,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
105,2352.58064,2361.580992,2.400000000000091,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
106,2362.580992,2372.115328,2.233343999999761,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
107,2373.115328,2414.157504,5.022527999999966,-1,0,Miss,OFF,,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
108,2415.157504,2424.977376,1.4463999999998123,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
109,2425.977376,2450.218528,3.9875520000000506,0,0,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_5,2026-04-30T151438Z,training,training_sessions,last_25
